,PAROLES,Dimension Dialogique,Domaine,Langue
20847,"Non, mais justement, si vous leur donnez un patrimoine culturel pour bien vivre, avoir de l'argent, ils s'en moquent, que voyez-vous ?",2,17,ne
20848,"non, mais justement si vous leur donnez un héritage culturel qui leur permet de vivre mieux, d'avoir de l'argent, ils s'en moquent, que voyez-vous ?",2,17,no
20849,"Non, mais justement, si vous leur donnez un héritage culturel qui leur permet de vivre mieux, d'avoir de l'argent, ils s'en moquent, que voyez-vous ?",2,17,or
20850,"Non, mais exactement, si vous leur donnez un héritage culturel pour qu'ils puissent bien vivre, avoir de l'argent, ils s'en moquent, que voyez-vous ?",2,17,ps
20851,"Non, mais justement, si vous leur donnez un héritage culturel qui leur permet de vivre mieux, d'avoir de l'argent, ils s'en moquent, que voyez-vous ?",2,17,fa
20852,"non, mais si vous leur donnez un héritage culturel qui rendra leur vie meilleure, ils auront de l'argent, ils ne se soucieront pas de ce que vous voyez ?",2,17,pl
20853,"non, mais justement si vous leur donnez un héritage culturel qui leur permet de vivre mieux, d'avoir de l'argent, ils s'en moquent, que voyez-vous ?",2,17,pt
20854,"Non, mais si vous leur donnez un héritage culturel qui leur permet de mieux vivre, ils ont de l'argent, ils s'en moquent, que voyez-vous ?",2,17,pa
20855,"non, mais justement si vous leur donnez un héritage culturel qui leur permet de vivre mieux, d'avoir de l'argent, ils s'en moquent, que voyez-vous ?",2,17,ro
20856,"non, mais si vous leur donnez un patrimoine culturel, grâce auquel ils vivront mieux, auront de l'argent, ils ne se soucieront pas de ce que vous voyez ?",2,17,ru
20857,"non, mais la vérité est que si vous leur donnez un héritage culturel qui rendra leur vie meilleure, leur fera gagner de l'argent, ils s'en moqueront, qu'en pensez-vous ?",2,17,sm
20858,"non, mais seulement si vous leur donnez un héritage culturel qui leur permet de vivre mieux, d'avoir de l'argent, ils s'en moquent, que voyez-vous ?",2,17,gd
20859,"non, mais si vous leur donnez un héritage culturel qui leur permet de mieux vivre, ils ont de l'argent, ils s'en moquent, que voyez-vous ?",2,17,sr
20860,"non, mais en fait, si vous leur donnez un héritage culturel qui les rend en bonne santé, qu'ils ont de l'argent, ils s'en moquent, que voyez-vous ?",2,17,st
20861,"non, mais en fait, si vous leur donnez un patrimoine culturel qui leur permet de vivre mieux, ils ont de l'argent, ils n'ont pas de travail, que voyez-vous ?",2,17,sn
20862,"Non, mais justement, si vous leur donnez un héritage culturel qui leur donne une vie meilleure, de l'argent, ils s'en moquent, que voyez-vous ?",2,17,sd
20863,"Non, mais justement, si vous leur donnez un héritage culturel, ils peuvent vivre mieux, avoir de l'argent, ils s'en moquent, que voyez-vous ?",2,17,si
20864,"non, mais si vous leur donnez un héritage culturel qui leur fera vivre mieux, ils ont de l'argent, ils se fichent de ce que vous voyez ?",2,17,sk
20865,"non, mais justement si vous leur donnez un patrimoine culturel qui leur permet de vivre mieux, ils ont de l'argent, ils se fichent de ce que vous voyez ?",2,17,sl
20866,"non, mais justement, si vous leur donnez un héritage culturel qui leur permet de bien vivre, d'avoir de l'argent, ils s'en fichent, que voyez-vous ?",2,17,so
20867,"Non, mais justement, si vous leur donnez un héritage culturel qui leur permet de vivre mieux, d'avoir de l'argent, ils s'en moquent, que voient-ils ?",2,17,es
20868,"non, mais justement, si vous leur donnez un héritage culturel qui leur permet de vivre mieux, d'avoir de l'argent, ils s'en moquent, que voyez-vous ?",2,17,su
20869,"non, mais surtout si vous leur donnez un héritage culturel qui leur permet de bien vivre, d'avoir de l'argent, ils s'en moquent, que voyez-vous ?",2,17,sw
20870,"non, mais justement si vous leur donnez un héritage culturel qui leur permet de vivre mieux, d'avoir de l'argent, ils s'en moquent, que voyez-vous ?",2,17,sv
20871,"non, mais si vous leur donnez un patrimoine culturel pour vivre, avoir de l'argent, ils s'en moquent, que voyez-vous ?",2,17,tg
20872,"Non, mais justement si vous leur donnez un patrimoine culturel qui leur fait vivre mieux, il y a de l'argent, ils s'en moquent, qu'est-ce que vous voyez ?",2,17,ta
20873,"Non, mais sûrement si vous leur donnez un patrimoine culturel, cela leur permet de vivre mieux, l'argent est là, ils s'en moquent, que voyez-vous ?",2,17,te
20874,"Non. Mais si vous leur donnez un héritage culturel qui leur donne une vie meilleure, de l'argent, ils s'en moquent.",2,17,th
20875,"Non, mais si vous leur donnez un héritage culturel qui leur permettra de vivre mieux et de gagner de l'argent, ils s'en moqueront.",2,17,tr
20876,"non, mais si vous leur donnez un héritage culturel qui leur permet de mieux vivre, d'avoir de l'argent, ils s'en fichent de ce que vous voyez ?",2,17,uk
20877,Non.,2,17,ur
20878,"Non, mais évidemment, si vous leur offrez un héritage culturel avec une bonne vie et de l'argent, ils s'en moquent, que voyez-vous ?",2,17,ug
20879,"non, mais plus précisément, si vous leur donnez un patrimoine culturel qui les aidera à mieux vivre, à avoir de l'argent, ils le feront de toute façon, que voyez-vous ?",2,17,uz
20880,"non, mais justement, si vous leur donnez un héritage culturel qui leur permet de vivre mieux, d'avoir de l'argent, ils s'en moquent, que voyez-vous ?",2,17,vi
20881,"non, mais juste si vous leur donnez un héritage culturel qui leur permet de vivre mieux, qu'ils ont de l'argent, ils s'en moquent, que voyez-vous ?",2,17,cy
20882,"non, mais justement si vous leur donnez un héritage culturel qui leur permet de vivre mieux, d'avoir de l'argent, ils s'en moquent, que voyez-vous ?",2,17,xh
20883,"Non, mais justement, si vous leur donnez un héritage culturel, qui rend leur vie meilleure, si vous avez de l'argent, ils n'ont pas le droit, que voyez-vous ?",2,17,yi
20884,"non, mais justement si vous leur donnez une culture des choses naturelles qui leur font bien vivre, en argent, ils s'en moquent, que voyez-vous ?",2,17,yo
20885,"non mais bon si vous leur donnez un héritage culturel qui leur permet de vivre mieux, d'avoir de l'argent, ils s'en moquent, que voyez-vous ?",2,17,zu
20886,"oui, mais on a peut-être envie de léguer, c'est toujours mieux d'avoir plus que moins, quelle que soit la monnaie, même si elle est périssable, c'est à l'instant qu'elle n'a pas expiré, il vaut mieux avoir plus que moins, peu importe la devise",2,17,af
20887,"oui, mais tu as peut-être envie de léguer, c'est toujours mieux d'avoir plus que moins d'une monnaie, même si elle est périssable, c'est que du moment qu'elle n'a pas expiré il vaut mieux avoir plus que ""avoir moins n'importe quelle monnaie""",2,17,sq
20888,"Oui, mais vous souhaiterez peut-être faire un legs, même si la monnaie est périssable, il vaut mieux avoir la monnaie en moins.",2,17,am
20889,"Oui, mais vous voudrez peut-être hériter, il vaut toujours mieux avoir plus que moins quelle que soit la monnaie même si elle est périssable, donc vaut-il mieux au moment où elle n'expire pas avoir plus que « avoir moins » quelle que soit la devise »",2,17,ar
20890,"oui, mais vous pouvez léguer qu'il vaut toujours mieux avoir plus que moins de n'importe quelle monnaie, même si elle est périssable, c'est qu'au moment où elle n'a pas expiré, il vaut mieux avoir plus que « moins d'avoir dans quelle monnaie ».",2,17,hy
20891,"oui, mais vous voudrez peut-être léguer, c'est toujours mieux d'avoir n'importe quelle monnaie, même si elle est périssable, c'est mieux d'en avoir plus quand elle n'expire pas.",2,17,az
20892,"oui, mais tu as peut-être envie de le léguer, c'est toujours mieux d'avoir moins d'argent quoi qu'il arrive, même si c'est périssable, c'est mieux d'avoir moins que plus quand il n'est pas périmé.",2,17,eu
20893,"oui mais on peut léguer c'est toujours mieux d'avoir plus que moins quelle que soit la monnaie même si c'est périssable c'est qu'à l'instant t quand il n'est pas expiré il vaut mieux avoir plus que ""avoir moins quelle que soit la monnaie""",2,17,be
20894,"Oui, mais vous voudrez peut-être parier qu'il est toujours préférable d'être à court d'une devise, aussi périssable soit-elle, que d'être élevé, même si la devise est basse, si elle n'expire pas maintenant.",2,17,bn
20895,oui mais vous voudrez peut-être partir il vaut toujours mieux avoir plus que moins quelle que soit la monnaie même si c'est périssable c'est à l'instant t quand il n'est pas expiré vaut-il mieux avoir plus que d'avoir moins quelle que soit la monnaie,2,17,bs
20896,"oui, mais vous voudrez peut-être léguer, il vaut toujours mieux avoir plus que moins, quelle que soit la monnaie, même si c'est périssable, que ce soit à l'instant t, quand ce n'est pas expiré, il vaut mieux avoir plus, que d'avoir moins quelle que soit la monnaie",2,17,bg
20897,"oui, mais tu as peut-être envie de léguer, c'est toujours mieux d'avoir plus que moins, peu importe la monnaie, même si elle est périssable, c'est juste qu'au moment où elle n'est pas expirée, il vaut mieux avoir plus que moins, peu importe c'est quoi la pièce ?",2,17,ca
20898,oui mais tu peux le laisser toujours mieux d'avoir plus que moins quel que soit l'argent même s'il est périssable qu'une fois qu'il n'est pas expiré il vaut mieux avoir plus que moins d'argent.,2,17,ceb
20899,"oui mais vous voudrez peut-être le laisser à ce moment-là, il vaut toujours mieux avoir plus d'argent que n'importe quel argent même s'il est perdu et au moment où il n'est pas dépensé, il vaut mieux avoir plus d'argent que d'avoir moins d'argent.",2,17,ny
20900,"Oui, mais vous voudrez peut-être léguer, il vaut toujours mieux détenir plus que moins, peu importe la monnaie, même si elle est périssable, au moment où elle n'est pas expirée, il vaut toujours mieux détenir plus que moins, peu importe la monnaie. Il vaut mieux en détenir moins.",2,17,zh-cn
20901,"Oui, mais vous voudrez peut-être léguer, il vaut toujours mieux détenir plus que moins, peu importe la monnaie, même si elle est périssable, au moment où elle n'est pas expirée, il vaut toujours mieux détenir plus que moins, peu importe la monnaie. Il vaut mieux en détenir moins.",2,17,zh-tw
20902,oui mais tu as peut être envie de partir il vaut toujours mieux avoir plus que moins quelle que soit la pièce même si elle est périssable c'est qu'à l'instant t où elle n'a pas expiré il vaut mieux avoir plus que moins quelle que soit la pièce est.,2,17,co
20903,"oui, mais peut-être que tu veux laisser un héritage, il vaut toujours mieux avoir plus que moins, quelle que soit la monnaie, même si elle est périssable, au moment t quand il n'est pas expiré, vaut-il mieux avoir plus que d'avoir moins , quelle que soit la devise",2,17,hr
20904,"oui mais vous voudrez peut-être vous référer, c'est toujours mieux d'avoir plus que moins quelle que soit la devise même si c'est périssable c'est juste que pour le moment il n'a pas expiré il vaut mieux avoir plus que ""avoir moins dans n'importe quelle devise",2,17,cs
20905,"oui, mais tu as peut-être envie de léguer, c'est toujours mieux d'avoir plus que moins quelle que soit la monnaie, même si c'est périssable, c'est que pour le moment ce n'est pas expiré, c'est mieux d'avoir plus que d'avoir moins quelle que soit la monnaie",2,17,da
20906,"Oui, mais vous voudrez peut-être vous abstenir. Il est toujours préférable d’avoir plus que moins, quelle que soit la monnaie, même si elle est périssable. Est-il vrai qu'à l'heure actuelle, il n'est pas expiré, il vaut mieux avoir plus que ""avoir moins, quelle que soit la monnaie""",2,17,nl
20907,ouais mais tu as peut être envie de léguer il vaut toujours mieux avoir plus que moins quelle que soit la monnaie même si c'est périssable est-ce qu'à l'instant t où il n'est pas expiré il vaut mieux avoir plus que moins quelle que soit la monnaie,2,17,en
20908,"oui mais tu as peut-être envie d'hériter, c'est toujours mieux d'avoir plus que moins, quelle que soit la monnaie, même si c'est périssable, soit au moment t où ça n'expire pas, c'est mieux d'avoir plus que d'avoir moins, peu importe la devise",2,17,eo
20909,"oui, mais tu as peut-être envie d'hériter, c'est toujours mieux d'avoir plus que moins, peu importe la monnaie, même si c'est périssable, le truc c'est que, du moment que ce n'est pas démodé, il vaut mieux avoir plus que ""avoir moins"", quelle que soit la devise",2,17,et
20910,oui mais tu voudras peut-être le léguer c'est toujours mieux d'avoir plus que moins peu importe l'argent même s'il se décompose est-ce que pour le moment il n'a pas expiré c'est mieux d'avoir plus que moins peu importe l'argent,2,17,tl
20911,"oui, mais tu as peut-être envie de léguer, c'est toujours mieux d'avoir plus que moins quelle que soit la monnaie, même si c'est périssable, au moment t où ce n'est pas expiré, il vaut mieux avoir plus que ""avoir moins quelle que soit la monnaie",2,17,fi
20912,oui mais tu peux partir c'est toujours mieux d'avoir plus que moins peu importe ce qu'est la pièce même si elle est périssable c'est que pour le moment elle n'a pas expiré il vaut mieux avoir plus que moins avoir ce qu'est la pièce,2,17,fy
20913,"oui, mais vous voudrez peut-être léguer, c'est toujours mieux d'avoir plus que moins d'une pièce même si elle est périssable, c'est juste qu'au moment où elle n'est pas expirée, il vaut mieux avoir plus que moins d'une pièce",2,17,gl
20914,"Oui, mais il faudra peut-être léguer qu'il vaut toujours mieux avoir moins de monnaie, même si elle est périssable, c'est qu'au moment où elle expire, il vaut mieux avoir plus que moins de monnaie",2,17,ka
20915,"Oui, mais vous souhaiterez peut-être en hériter. Il est toujours préférable d’avoir plus que moins, quelle que soit la monnaie, même si cela est temporaire. Est-il vrai que pour le moment, il n’est pas encore expiré, il vaut mieux avoir plus que moins, quelle que soit la devise ?",2,17,de
20916,oui mais vous voudrez peut-être léguer il vaut toujours mieux avoir plus que moins quelle que soit la devise même si c'est périssable c'est qu'au moment où il n'a pas expiré il vaut mieux avoir plus que moins quelle que soit la devise,2,17,el
