,PAROLES,Dimension Dialogique,Domaine,Langue
14743,"En fait, la monnaie maya était le cacao. C’est aussi ce qui renforce cette culture individualiste. Vous pouvez compter sur ce que vous voyez parce que vous voulez que votre voiture ne ressemble pas à celle des autres.",Arg_value,économique,my
14744,"En fait, j'ai repensé aux choses, c'était les Mayas, quelle était leur monnaie, ils échangeaient tout là-bas, quelle était leur monnaie, c'est une chose périssable, on ne peut pas vraiment la stocker et cela renforce cette culture de l'individualisme. Si vous voulez votre voiture et non celle de quelqu'un d'autre, c'est parce que vous pouvez compter sur ce que vous voyez.",Arg_value,économique,ne
14745,"en fait je repensais à des choses c'était les Mayas leur monnaie était le cacao ils troquaient tout là bas leur monnaie était le cacao c'était quelque chose de périssable on ne pouvait pas le stocker en fait donc en fait et ça c'est aussi ce qui renforce cette culture de l'individualisme et le fait que tu auras ta voiture et pas celle de quelqu'un d'autre, c'est parce que tu peux aussi battre ce que tu vois",Arg_value,économique,no
14746,"En fait, ma façon de voir les choses, c'est que les Mayas avaient le cacao comme monnaie, ils y échangeaient tout, leur monnaie était le cacao. Vous voulez votre voiture et pas les autres, car vous pouvez compter sur ce que vous voyez",Arg_value,économique,or
14747,"En fait, je repense aux choses, c'était les Mayas, leur monnaie était le cacao, ils échangeaient tout là-bas, leur monnaie était le cacao, c'était un peu destructeur, on ne pouvait pas vraiment le stocker, donc en fait, c'est aussi ce qui renforce la culture de l'individualité et le fait que vous voulez votre voiture et non celle des autres, car vous pouvez compter sur ce que vous voyez.",Arg_value,économique,ps
14748,"En fait, j’ai pensé à des choses comme si les Mayas avaient le cacao comme monnaie. Ils y échangeaient tout, leur monnaie était le cacao. Le fait que vous souhaitiez votre voiture et non celle de quelqu'un d'autre est dû au fait que vous pourriez aussi bien miser sur ce que vous voyez.",Arg_value,économique,fa
14749,"en fait, j'y ai repensé. C'étaient les Mayas, leur monnaie était le cacao, ils y échangeaient tout, leur monnaie était le cacao, c'était quelque chose de périssable, on ne pouvait pas vraiment le stocker, donc en réalité, ça aussi. Cela renforce aussi cette culture de l'individualisme et le fait que vous voulez votre voiture et pas celle de quelqu'un d'autre, c'est parce que vous pouvez aussi mettre en banque ce que vous voyez.",Arg_value,économique,pl
14750,"en fait j'ai réfléchi à des choses, c'était les Mayas, leur monnaie c'était le cacao, ils y échangeaient tout, leur monnaie c'était le cacao, c'était quelque chose de périssable, on ne pouvait pas le stocker en fait, donc en fait et c'est aussi ça qui renforce cette culture de l'individualisme et le fait que vous vouliez votre voiture et pas celle de quelqu'un d'autre c'est parce que vous pouvez aussi déposer ce que vous voyez",Arg_value,économique,pt
14751,"En fait, je pense aux choses qui étaient des Mayas, leur monnaie était le cacao, ils échangeaient tout là-bas, leur monnaie était du cacao, c'était une chose périssable, on ne pouvait pas vraiment la stocker et c'est ce qui renforce cette culture de l'individualisme et le fait que vous vouliez votre voiture. et pas celui de quelqu'un d'autre parce que vous pouvez compter sur ce que vous voyez.",Arg_value,économique,pa
14752,"en fait, j'ai pensé à des choses, ils étaient les Mayas, leur monnaie était le cacao, ils échangeaient tout là-bas, leur monnaie était le cacao, c'était quelque chose de périssable que vous ne pouviez pas réellement stocker, donc en fait, c'est aussi ce qui renforce cette culture de l'individualisme et le fait que vous voulez votre voiture et pas celui de quelqu'un d'autre, c'est parce que vous pouvez et la banque ce que vous voyez",Arg_value,économique,ro
14753,"en fait je me souvenais de choses qui étaient mayas, leur monnaie était le cacao, ils y échangeaient tout, leur monnaie était le cacao, c'était quelque chose de périssable, on ne pouvait pas vraiment le stocker, donc en fait, et c'est aussi ce qui renforce cette culture de l'individualisme et du le fait que vous voulez votre voiture et pas celle de quelqu'un d'autre parce que vous pouvez également mettre en banque ce que vous voyez",Arg_value,économique,ru
14754,"La vérité est que je repensais aux Mayas, leur argent du cacao servait à tout échanger là-bas, leur argent du cacao était une chose périssable qui ne pouvait pas être stockée dans la vérité, la vérité et la vérité qui renforce cette culture de l'individualité. et le fait que vous voulez votre voiture et pas les autres, car vous pouvez aussi investir dans ce que vous voyez",Arg_value,économique,sm
14755,"en fait je repensais aux choses les Mayas c'était leur argent le cacao ils changeaient tout là leur argent c'était le cacao c'était quelque chose de périssable on ne pouvait pas le stocker en réalité alors bien sûr et c'est aussi ça qui renforce cette culture de l'individualisme et parce que tu veux votre voiture et pas celle de quelqu'un d'autre, c'est parce que vous pouvez aussi mettre en banque ce que vous voyez",Arg_value,économique,gd
14756,"en fait je me souvenais du truc que les Mayas leur monnaie était le cacao ils troquaient tout là bas leur monnaie était le cacao c'était quelque chose de périssable qu'on ne pouvait pas stocker dans les choses donc en fait et c'est aussi ce qui renforce cette culture de l'individualisme et le fait que tu veuilles votre voiture et pas celle de quelqu'un d'autre, c'est parce que vous pouvez aussi compter sur ce que vous voyez",Arg_value,économique,sr
14757,"en fait, j'ai pensé à des choses qui étaient des Mayas, leur monnaie était le cacao, ils troquaient tout là où leur monnaie était le cacao, c'était périssable que vous ne sauveriez pas réellement et c'est ce qui renforce cette culture de l'individualité et le fait que vous voulez votre voiture et pas celle de quelqu'un d'autre. , c'est parce que vous pouvez effectuer vos opérations bancaires avec ce que vous voyez",Arg_value,économique,st
14758,"en fait j'ai repensé aux choses c'étaient les Mayas leur argent c'était du cacao ils échangeaient tout puis leur argent c'était du cacao c'était une chose périssable qu'on ne pouvait pas garder en fait donc et c'est ce qui renforce ce comportement et. le fait que vous vouliez votre voiture et pas celle de quelqu'un d'autre, c'est parce que vous pouvez aussi compter sur ce que vous voyez",Arg_value,économique,sn
14759,"En fait, je repense aux choses, c'était les Mayas, leur monnaie était le cacao, ils échangeaient tout, leur monnaie était du cacao, c'était une mauvaise chose qu'on ne pouvait pas vraiment le stocker et c'est aussi ce qui renforce cette culture de l'individualisme. Le fait que vous vouliez votre voiture et non celle de quelqu'un d'autre est la raison pour laquelle vous pourriez aussi bien miser sur ce que vous voyez.",Arg_value,économique,sd
14760,"Bien sûr, les Mayas étaient leur argent en cacao, ils échangeaient tout leur argent en cacao, c'est une chose périssable que vous ne pouvez pas stocker, donc cela renforce en fait cette culture de l'individualisme et c'est ce que vous voulez, c'est votre voiture, pas celle des autres, c'est ce que vous voyez en banque. Parce que ça peut",Arg_value,économique,si
14761,"en fait, je me souvenais de choses qu'ils étaient les Mayas, leur monnaie était le cacao, ils y échangeaient tout, leur monnaie était le cacao, c'était quelque chose de périssable, on ne pouvait pas vraiment le stocker, et c'est aussi ce qui renforce cette culture de l'individualisme et le fait que vous voulez votre voiture et pas celle de quelqu'un d'autre est parce que vous pouvez également mettre en banque ce que vous voyez",Arg_value,économique,sk
14762,"en fait j'ai repensé aux choses qu'ils étaient les Mayas, leur monnaie était le cacao, ils y échangeaient tout, leur monnaie était le cacao, il y avait quelque chose de périssable, on ne pouvait pas vraiment le stocker, donc vraiment et c'est quoi, ce qui renforce cette culture d'individualisme et le fait que vous voulez votre voiture et non celle de quelqu'un d'autre est dû au fait que ce que vous voyez est ce que vous pouvez ranger",Arg_value,économique,sl
14763,"En fait, je suis retourné en mai où leur monnaie était la coca et ils l'échangeaient contre tout là-bas et leur monnaie était de la coca et elle était périssable et on ne pouvait pas vraiment la stocker comme ça. Ce qui renforce cet individualisme, c'est le fait que vous voulez votre voiture. et pas les autres, car vous pouvez aussi miser sur ce que vous voyez.",Arg_value,économique,so
14764,"En fait, j'ai pensé aux choses qu'étaient les Mayas, leur monnaie était le cacao, ils y échangeaient tout, leur monnaie était le cacao, c'était quelque chose de périssable, on ne pouvait pas le stocker, en fait, donc, en fait, c'est aussi ce qui renforce cette culture de l'individualisme et le fait que vous voulez votre voiture et pas celle de quelqu'un d'autre, c'est que vous pouvez aussi miser sur ce que vous voyez",Arg_value,économique,es
14765,"en fait je repense aux choses que les Mayas leur monnaie c'est le cacao ils échangeaient tout il y a leur monnaie que le cacao est une chose périssable on ne peut pas le sauver en réalité donc la réalité et c'est aussi ce qui renforce cette culture de l'individualisme et le fait que tu veux que ta voiture n'appartienne pas à quelqu'un d'autre, c'est parce que tu peux aussi mettre en banque ce que tu vois",Arg_value,économique,su
14766,"En fait, je pensais que les choses étaient des Mayas, que leur argent était du cacao, qu'ils échangeaient tout alors que leur argent était du cacao, c'est une chose périssable, on ne pouvait pas vraiment, vraiment la sauver, et donc c'est aussi ce qui renforce cette culture individuelle. le fait que vous voulez votre voiture et pas celle de quelqu'un d'autre, c'est parce que vous pouvez aussi mettre en banque ce que vous voyez",Arg_value,économique,sw
14767,"en fait, je repensais à des choses, c'était le peuple maya, leur monnaie était le cacao, ils échangeaient tout là-bas, leur monnaie était le cacao, c'était quelque chose de périssable, on ne pouvait pas le stocker en fait, donc en fait et c'est aussi ce qui renforce cette culture de l'individualisme et que le fait que tu veux ta voiture et pas celle de quelqu'un d'autre, c'est parce que tu peux aussi mettre en banque ce que tu vois",Arg_value,économique,sv
14768,"en fait je pensais que c'était les Mayas, leur monnaie était le cacao, ils y échangeaient tout, leur monnaie était le cacao, c'était une chose périssable qu'on ne pouvait pas stocker, en fait et c'est ça qui renforce la culture de l'individualisme et le fait que vous voulez votre voiture et pas celle de quelqu'un d'autre parce que vous pouvez aussi compter sur ce que vous voyez",Arg_value,économique,tg
14769,"En fait, je pensais que la monnaie des Mayas était le cacao. Tu aimes ta voiture pas celle des autres parce que tu peux compter sur ce que tu vois.",Arg_value,économique,ta
