,PAROLES,Dimension Dialogique,Domaine,Langue,Unnamed: 0.1,Unnamed: 0
1408,ben oui et ici c'est aussi ton lieu privé tu peux faire des propositions à disposition de la communauté et tu peux tout faire par exemple si tu es très riche et que tu as une grande maison et,2,,eu,12562.0,16351.0
1409,"ben oui, et même là, c'est ton espace personnel, tu peux le mettre à disposition de la communauté, tu peux faire des offres et tout, si tu es par exemple très riche et que tu as une grande maison et",2,,be,12563.0,16352.0
1410,Ben oui et même voilà ton espace personnel tu peux le mettre à disposition de la communauté tu peux proposer et tout si par exemple tu es très riche et que tu as une grande maison et,2,,bn,12564.0,16353.0
1411,"alors oui, même ici, c'est votre logement privé, vous pouvez le mettre à disposition de la communauté, vous pouvez faire des suggestions et tout si par exemple vous êtes très riche et avez une grande maison et",2,,bs,12565.0,16354.0
1412,ok oui et même ici c'est ton lieu privé tu peux le mettre à disposition de la communauté tu peux faire des suggestions et tout si par exemple tu es très riche et que tu as une grande maison et,2,,bg,12566.0,16355.0
1413,"oui, je ne suis pas sûr que ça marche normalement, je me dis que celui qui est dans l'opposition, il ne finira pas, il ne trouvera pas une solution qui convienne à tout le monde ou",1,,af,12653.0,16451.0
1414,"oui, je ne suis pas sûr que ça marche normalement, je me dis qui est dans l'opposition, je ne le trouverai pas, au final, tu ne trouveras pas de solution qui convienne à tout le monde ou",1,,sq,12654.0,16452.0
1415,"Ouais, je ne sais pas si ça fonctionne normalement.",1,,am,12655.0,16453.0
1416,"Oui, je ne suis pas sûr que le dossier fonctionne normalement. Je me dis que celui qui est dans l'opposition ne le fera pas, au final, il ne trouvera pas une solution qui convienne à tout le monde.",1,,ar,12656.0,16454.0
1417,"Oui, je ne suis pas sûr que ça marche normalement, je me dis, qui est l'opposition, il ne trouvera pas, finalement, il ne trouvera pas une solution qui convienne à tout le monde ou",1,,hy,12657.0,16455.0
1418,ouais je ne suis pas sûr que ça marche normalement je me dis que celui qui est dans l'opposition ne finira pas par trouver une solution qui convienne à tout le monde ou,1,,eu,12659.0,16457.0
1419,oui je ne suis pas sûr que ça marche bien je me dis qui que ce soit dans l'opposition ils ne trouveront pas une solution qui satisfasse tout le monde au final ou alors,1,,be,12660.0,16458.0
1420,Ouais je ne suis pas sûr que ça marche naturellement je me dis que peu importe qui est dans l'opposition il ne finira pas par trouver une solution qui convienne à tout le monde ou,1,,bn,12661.0,16459.0
1421,"que je ne suis pas sûr que ça fonctionne normalement, je me dis que celui qui est dans l'opposition ne trouvera pas finalement une solution qui convienne à tout le monde ou",1,,bs,12662.0,16460.0
1422,"oui, je ne suis pas sûr que ça marche normalement, je me dis que celui qui est dans l'opposition, au final il ne trouvera pas de solution qui convienne à tout le monde ou",1,,bg,12663.0,16461.0
1423,"tu l'auras toujours si tu as une culture commune, tu auras toujours des gens contre cette culture commune",2,,af,12755.0,16557.0
1424,tu l'auras toujours si tu as une culture commune tu auras toujours des gens contre cette culture commune,2,,sq,12756.0,16558.0
1425,"Si vous avez une culture commune, il y aura toujours des gens qui s'opposeront à cette culture commune.",2,,am,12757.0,16559.0
1426,"Si vous avez une culture commune, vous aurez toujours des gens qui seront contre cette culture commune.",2,,ar,12758.0,16560.0
1427,"tu l'auras toujours, si tu as une culture commune, tu auras toujours des gens contre cette culture commune",2,,hy,12759.0,16561.0
1428,tu auras toujours une culture commune tu auras toujours des gens contre cette culture commune,2,,eu,12761.0,16563.0
1429,"vous l'aurez toujours, si vous avez une culture commune, vous aurez toujours des gens contre cette culture commune",2,,be,12762.0,16564.0
1430,"Il y en aura toujours si vous avez une culture commune, vous aurez toujours des gens contre cette culture commune",2,,bn,12763.0,16565.0
1431,si on est un peu en bordure du village on peut faire des éoliennes,1,,sq,12806.0,16663.0
1432,"Si on est petit en bordure de campagne, on peut faire des éoliennes",1,,am,12807.0,16664.0
1433,Si on était un peu en bordure de campagne on pourrait faire des éoliennes,1,,ar,12808.0,16665.0
1434,"si on est un peu à la limite, on peut faire des éoliennes",1,,hy,12809.0,16666.0
1435,"si on est un peu en bordure de campagne, on peut faire des éoliennes",1,,be,12811.0,16668.0
1436,"Si on habite un peu en bordure de campagne, on peut construire des éoliennes",1,,bn,12812.0,16669.0
1437,donc cela nous empêchera d'imprimer comme Bitcoin,1,,af,12864.0,16756.0
1438,donc cela nous empêchera d'imprimer en bitcoin,1,,sq,12865.0,16757.0
1439,Cela nous fait donc aimer Bitcoin.,1,,am,12866.0,16758.0
1440,Cela nous empêchera d'imprimer comme Bitcoin,1,,ar,12867.0,16759.0
1441,donc ça nous empêchera d'imprimer comme le bitcoin,1,,hy,12868.0,16760.0
1442,donc ça ne nous permettra pas d'imprimer comme Bitcoin,1,,be,12870.0,16763.0
1443,ce qui évite de payer en plus le chauffage pour continuer à chauffer l'air,1,,af,12897.0,16862.0
1444,ce qui évite de devoir payer en plus le chauffage pour continuer à chauffer l'air,1,,sq,12898.0,16863.0
1445,Cela évite de payer en plus le chauffage pour continuer à chauffer l'air,1,,am,12899.0,16864.0
1446,Ce qui évite de devoir payer un chauffage supplémentaire pour continuer à réchauffer l'air,1,,ar,12900.0,16865.0
1447,ce qui évite de payer le chauffage de l'air en plus du chauffage,1,,hy,12901.0,16866.0
1448,Cela évite de payer le chauffage et de continuer à chauffer l'air,1,,bn,12903.0,16870.0
1449,ce qui évite de payer un chauffage supplémentaire pour continuer à chauffer l'air,1,,bs,12904.0,16871.0
1450,ce qui évite d'avoir à payer un supplément de chauffage pour continuer à chauffer l'air,1,,bg,12905.0,16872.0
1451,mais justement tu choisis ses suggestions et justement tu choisis si tu y vas tu n'y vas pas,2,,af,12960.0,16968.0
1452,mais c'est toi qui choisis ses propositions et c'est toi qui choisis si tu y vas ou pas,2,,sq,12961.0,16969.0
1453,Mais c'est exactement l'idée que vous choisissez et vous n'y irez pas si vous y allez vraiment.,2,,am,12962.0,16970.0
1454,Mais tu choisis spécifiquement ses propositions et tu choisis spécifiquement si tu y vas tu n'y iras pas,2,,ar,12963.0,16971.0
1455,"mais c'est toi qui choisis ses offres et toi qui choisis si tu y vas, tu n'y vas pas",2,,hy,12964.0,16972.0
1456,mais en fait tu choisis ses propositions et en fait tu choisis si tu y vas de ne pas y aller,2,,eu,12966.0,16974.0
1457,"mais c'est toi qui choisis ces offres et c'est toi qui choisis si tu y vas, tu n'y vas pas",2,,be,12967.0,16975.0
1458,"Mais justement tu choisis ce qu'il propose et justement tu choisis si tu y vas, tu n'y vas pas",2,,bn,12968.0,16976.0
1459,"mais c'est vous qui choisissez, ce sont des suggestions et c'est vous qui choisissez si vous y allez ou pas",2,,bs,12969.0,16977.0
1460,"mais c'est toi qui choisis ses suggestions, et c'est toi qui choisis si tu y vas, n'y vas pas",2,,bg,12970.0,16978.0
1461,non mais si ça bouge un peu c'est rien du tout,2,,af,13060.0,17074.0
1462,non mais si ça bouge un peu ce n'est rien,2,,sq,13061.0,17075.0
1463,"Non, mais ce n'est pas grave si ça bouge un peu",2,,am,13062.0,17076.0
1464,Non mais s'il bougeait un peu il n'y aurait rien du tout,2,,ar,13063.0,17077.0
1465,"non mais justement si vous leur donnez un héritage culturel qui leur a permis de mieux vivre, ils s'en fichent de ce que vous voyez",2,,af,13098.0,17180.0
1466,"non, mais justement si ça leur donne un héritage culturel qui leur fait mieux vivre pour avoir de l'argent, ils s'en foutent de ce qu'on voit",2,,sq,13099.0,17181.0
1467,"Non, mais si vous leur donnez un héritage culturel qui leur permet de bien vivre, ils ne se soucient pas de ce qu'ils voient pour avoir de l'argent.",2,,am,13100.0,17182.0
1468,"Non, mais surtout si vous leur offrez un héritage culturel qui leur permet de vivre mieux et d'avoir de l'argent, ils ne se soucieront pas de ce que vous voyez.",2,,ar,13101.0,17183.0
1469,"non, mais si vous leur donnez un héritage culturel qui leur permet de mieux vivre avec de l'argent, ils s'en fichent de ce que vous voyez",2,,hy,13102.0,17184.0
1470,"non, mais en fait, si vous leur donnez un patrimoine culturel et que vous avez de l'argent qui leur permet de vivre mieux, ils s'en fichent de ce que vous voyez",2,,eu,13104.0,17186.0
1471,"non mais c'est quand tu leur donnes un patrimoine culturel qui leur permet de vivre mieux, il y a de l'argent, ils s'en foutent de ce qu'on voit",2,,be,13105.0,17187.0
1472,"Non, mais justement, si vous leur offrez un patrimoine culturel qui les aide à mieux vivre, ils ont de l'argent quoi qu'on voit.",2,,bn,13106.0,17188.0
1473,"non, mais si vous leur donnez un patrimoine culturel qui leur permet de vivre mieux, d'avoir de l'argent, ils s'en fichent de ce que vous voyez",2,,bs,13107.0,17189.0
1474,"non, mais juste si vous leur donnez un héritage culturel qui leur permet de vivre mieux, ils ont de l'argent, ils se fichent de ce que vous voyez",2,,bg,13108.0,17190.0
1475,vous ne pouvez changer votre comportement que si vous le comprenez et l'acceptez,2,,af,13197.0,17286.0
1476,Vous ne pouvez changer votre comportement que si vous le comprenez et l’acceptez,2,,am,13198.0,17288.0
1477,Vous ne pouvez pas changer votre comportement si vous ne le comprenez pas et ne l’acceptez pas.,2,,ar,13199.0,17289.0
1478,"avec le temps on peut avoir une confiance directe dans les personnes que l'on rencontre et donc oui, il y a une sphère de confiance et donc ne pas s'enfermer dans un système monétaire, c'est lié au fait de se faire confiance et",2,,af,13208.0,17392.0
1479,"on peut avoir une confiance directe dans les personnes que l'on rencontre au fil du temps et donc on a oui il y a une sphère de confiance et donc ne pas être enfermé dans un système monétaire, il s'agit de se faire confiance ET",2,,sq,13209.0,17393.0
1480,"Au fil du temps, nous pouvons avoir une confiance directe dans les personnes que nous rencontrons et donc oui, il existe une sphère de confiance et donc nous n'entrons pas nous-mêmes dans un système financier lié à la confiance mutuelle.",2,,am,13210.0,17394.0
1481,"On peut directement faire confiance aux personnes que l'on rencontre au fil du temps, et donc on a Oui, il y a une marge de confiance et donc on ne se cantonne pas à un système monétaire, et il s'agit du fait de se faire confiance et",2,,ar,13211.0,17395.0
1482,"nous pouvons avoir une confiance directe dans les personnes que nous rencontrons au fil du temps et donc avoir, oui, il existe une sphère de confiance et donc nous ne nous enfermons pas dans le système monétaire, c'est-à-dire en termes de confiance et de confiance mutuelle.",2,,hy,13212.0,17396.0
1483,"on peut avoir une confiance directe dans les personnes que l'on rencontre au fil du temps et donc oui il y a un cadre de confiance et donc ne pas s'enfermer dans un système monétaire, c'est à dire en termes de confiance mutuelle.",2,,eu,13214.0,17398.0
1484,"on pourrait faire directement confiance aux gens qu'on rencontre au fil du temps et ainsi avoir un oui, il y a une sphère de confiance et donc ne pas être enfermé dans le système monétaire, c'est à dire se faire confiance et",2,,be,13215.0,17399.0
1485,"Avec le temps on peut directement faire confiance aux personnes qu'on rencontre et donc oui, il y a une zone de confiance et donc ne pas s'enfermer dans un système financier, cela a à voir avec la réalité de se faire confiance et",2,,bn,13216.0,17400.0
1486,"nous pourrions avoir une confiance directe dans les personnes que nous rencontrons au fil du temps et donc nous avons cela, il y a une sphère de confiance et donc nous ne nous enfermons pas dans le système monétaire, c'est-à-dire par rapport au fait que nous nous faisons confiance et",2,,bs,13217.0,17401.0
1487,"nous pourrions faire directement confiance aux personnes que nous rencontrons au fil du temps et donc avoir un oui, il existe une sphère de confiance et donc ne pas nous enfermer dans un système monétaire qui consiste à se faire confiance les uns les autres et",2,,bg,13218.0,17402.0
1488,"oui, parce que je ne veux pas, je prends l'eau, je prends l'eau",2,,af,13309.0,17498.0
1489,"oui, parce que j'en veux pas, je prends l'eau, je prends l'eau",2,,sq,13310.0,17499.0
1490,"Oui, je prendrai l'eau parce que je n'en veux pas, je prendrai l'eau",2,,am,13311.0,17500.0
1491,"Oui parce que je ne veux pas, je prendrai l'eau, je prendrai l'eau",2,,ar,13312.0,17501.0
1492,"oui, parce que je ne veux pas, je prends de l'eau, je prends de l'eau",2,,eu,13313.0,17504.0
1493,"Oui parce que je ne veux pas, je prends de l'eau, je prends de l'eau",2,,bn,13314.0,17506.0
1494,"oui, parce que je ne veux pas, j'accepte l'eau, j'accepte l'eau",2,,bg,13315.0,17508.0
1495,J'y ai pensé aussi mais ça fait beaucoup de bruit et dans un quartier ça tue,1,,af,13352.0,17604.0
1496,"J'y ai pensé aussi, mais ça fait beaucoup de bruit et ça tue dans un quartier",1,,sq,13353.0,17605.0
1497,"J'y ai pensé aussi, mais ça fait beaucoup de bruit et tue dans le quartier",1,,am,13354.0,17606.0
